产品分类,产品名称,被抽样企业名称,通报单位,抽检结果,通报时间,通报文号,规格,商标,生产企业名称,生产企业地址,被抽样企业名称,被抽样企业地址,通报单位,生产省份,通报时间,不合格原因,检测结果,标准/法规限值,措施,判定结果,备注,伙伴网链接,抽检层级,网站
调味品-->酱油,德馨斋 蘑菇黄豆酱油(酿造酱油）,特易购商业（山东）有限公司济南经四万达分公司,原国家食药总局,合格,2015-05-26,,300ml/袋,,济南德馨斋食品有限公司,济南市历城区北园大街36号,特易购商业（山东）有限公司济南经四万达分公司,,原国家食药总局,,2015-05-26,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=397401
调味品-->酱油,味极鲜酱油（酿造酱油）,山东潍坊百货集团股份有限公司滨州中百佳乐家超市,原国家食药总局,合格,2015-05-26,,800ml/瓶,,山东十笏园食品有限公司,山东省潍坊市寒亭区寒清路中段,山东潍坊百货集团股份有限公司滨州中百佳乐家超市,,原国家食药总局,,2015-05-26,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=397409
调味品-->酱油,禾然有机酱油（欣和）（酿造酱油）,山东潍坊百货集团股份有限公司滨州中百佳乐家超市,原国家食药总局,合格,2015-05-26,,900ml/瓶,,烟台欣和味达美食品有限公司,烟台开发区金沙江路169号,山东潍坊百货集团股份有限公司滨州中百佳乐家超市,,原国家食药总局,,2015-05-26,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=397412
调味品-->酱油,黄豆酱油（酿造酱油）,山东潍坊百货集团股份有限公司滨州中百佳乐家超市,原国家食药总局,合格,2015-05-26,,260ml/袋,,山东十笏园食品有限公司,山东省潍坊市寒亭区寒清路中段,山东潍坊百货集团股份有限公司滨州中百佳乐家超市,,原国家食药总局,,2015-05-26,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=397414
调味品-->酱油,上等味极鲜 酿造酱油,山东潍坊百货集团股份有限公司滨州中百佳乐家超市,原国家食药总局,合格,2015-05-26,,1.6L/瓶,,山东食圣酿造食品有限公司,莱州市开发区开明路1668号,山东潍坊百货集团股份有限公司滨州中百佳乐家超市,,原国家食药总局,,2015-05-26,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=397410
调味品-->酱油,原汁酱油（酿造酱油）,山东潍坊百货集团股份有限公司滨州中百佳乐家超市,原国家食药总局,合格,2015-05-26,,350ml/袋,,山东巧媳妇食品集团有限公司,淄博市齐城农业高新技术开发区南路东段,山东潍坊百货集团股份有限公司滨州中百佳乐家超市,,原国家食药总局,,2015-05-26,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=397413
调味品-->酱油,玉兔原汁酱油（酿造酱油),利津鲁百百货大楼有限责任公司,原国家食药总局,合格,2015-05-26,,350ml/袋,,山东玉兔食品有限责任公司,山东省周村经济开发区丝绸路1688号,利津鲁百百货大楼有限责任公司,,原国家食药总局,,2015-05-26,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=397424
调味品-->酱油,欣和伴侣酱油,山东潍坊百货集团股份有限公司滨州中百佳乐家超市,原国家食药总局,合格,2015-05-26,,1L/瓶,,烟台欣和味达美食品有限公司,烟台开发区金沙江路169号,山东潍坊百货集团股份有限公司滨州中百佳乐家超市,,原国家食药总局,,2015-05-26,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=397411
调味品-->酱油,德馨斋 原汁黄豆酱油(酿造酱油）,特易购商业（山东）有限公司济南经四万达分公司,原国家食药总局,合格,2015-05-26,,300ml/袋,,济南德馨斋食品有限公司,济南市历城区北园大街36号,特易购商业（山东）有限公司济南经四万达分公司,,原国家食药总局,,2015-05-26,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=397399
调味品-->酱油,味达美味极鲜酱油（酿造）,山东德百集团超市有限公司澳德乐店,原国家食药总局,合格,2015-05-26,,500ml/瓶,,烟台欣和味达美食品有限公司,烟台开发区金沙江路169号,山东德百集团超市有限公司澳德乐店,,原国家食药总局,,2015-05-26,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=397431
调味品-->酱油,味达美 冰糖老抽酱油（酿造酱油）,山东德百集团超市有限公司澳德乐店,原国家食药总局,合格,2015-05-26,,500ml/瓶,,烟台欣和味达美食品有限公司,烟台开发区金沙江路169号,山东德百集团超市有限公司澳德乐店,,原国家食药总局,,2015-05-26,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=397432
调味品-->酱油,鲁花自然鲜酱香酱油（酿造酱油）,山东德百集团超市有限公司澳德乐店,原国家食药总局,合格,2015-05-26,,1.28L/瓶,,山东鲁花生物科技有限公司,莱阳经济开发区雁荡路,山东德百集团超市有限公司澳德乐店,,原国家食药总局,,2015-05-26,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=397435
调味品-->酱油,小康铁强化酱油,特易购商业（山东）有限公司济南经四万达分公司,原国家食药总局,合格,2015-05-26,,360ml/袋,,蓬莱欣和食品有限公司,山东省蓬莱市北沟镇泊子村南,特易购商业（山东）有限公司济南经四万达分公司,,原国家食药总局,,2015-05-26,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=397397
调味品-->酱油,精酿酱油(槐茂）,保定市惠友万家福超级市场有限公司茂业中心店,原国家食药总局,合格,2015-05-26,,350ml/袋,,河北保定槐茂有限公司,保定市七一中路1431号,保定市惠友万家福超级市场有限公司茂业中心店,,原国家食药总局,,2015-05-26,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=397384
调味品-->酱油,珍极道道香香菇酱油(酿造酱油）,正定县瑞天大厦超市华安店,原国家食药总局,合格,2015-05-26,,500ml/瓶,,统万珍极食品有限公司,河北省石家庄市广安大街34号天利商务大厦,正定县瑞天大厦超市华安店,,原国家食药总局,,2015-05-26,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=397364
调味品-->酱油,珍极黄豆酱油（酿造酱油）,正定县瑞天大厦超市华安店,原国家食药总局,合格,2015-05-26,,1L/瓶,,统万珍极食品有限公司,河北省石家庄市广安大街34号天利商务大厦,正定县瑞天大厦超市华安店,,原国家食药总局,,2015-05-26,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=397365
调味品-->酱油,珍极酱油（酿造酱油）,正定县瑞天大厦超市华安店,原国家食药总局,合格,2015-05-26,,1L/瓶,,统万珍极食品有限公司,河北省石家庄市广安大街34号天利商务大厦,正定县瑞天大厦超市华安店,,原国家食药总局,,2015-05-26,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=397367
调味品-->酱油,珍极180精酿老抽(酿造酱油）,北国商城股份有限公司,原国家食药总局,合格,2015-05-26,,500ml/瓶,,统万珍极食品有限公司,河北省石家庄市广安大街34号天利商务大厦,北国商城股份有限公司,,原国家食药总局,,2015-05-26,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=397378
调味品-->酱油,特级酱香酱油（豆花香 酿造酱油）,特易购商业（山东）有限公司济南经四万达分公司,原国家食药总局,合格,2015-05-26,,1L/瓶,,山东华王酿造有限公司,山东省淄博市周村区王村兴华路99号,特易购商业（山东）有限公司济南经四万达分公司,,原国家食药总局,,2015-05-26,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=397391
调味品-->酱油,珍极味极鲜特级酱油（酿造酱油）,正定县瑞天大厦超市华安店,原国家食药总局,合格,2015-05-26,,1L/瓶,,统万珍极食品有限公司,河北省石家庄市广安大街34号天利商务大厦,正定县瑞天大厦超市华安店,,原国家食药总局,,2015-05-26,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=397366
调味品-->酱油,德馨斋 味极鲜酱油（酿造酱油）,特易购商业（山东）有限公司济南经四万达分公司,原国家食药总局,合格,2015-05-26,,1L/瓶,,济南德馨斋食品有限公司,济南市历城区北园大街36号,特易购商业（山东）有限公司济南经四万达分公司,,原国家食药总局,,2015-05-26,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=397392
调味品-->酱油,黄豆酱油 酿造酱油,北京永辉商业有限公司丰台马家堡分公司,原国家食药总局,合格,2015-05-26,,800mL/瓶,,天津市翠波食品有限责任公司,天津市蓟县别山镇,北京永辉商业有限公司丰台马家堡分公司,,原国家食药总局,,2015-05-26,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=397321
调味品-->酱油,草菇老抽（酿造酱油）（李锦记）,北京沃尔玛百货有限公司知春路分店,原国家食药总局,合格,2015-05-26,,500毫升/瓶,,李锦记（新会）食品有限公司,广东省江门市新会区七堡工贸城北区一号至二号,北京沃尔玛百货有限公司知春路分店,,原国家食药总局,,2015-05-26,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=397320
调味品-->酱油,福临门·鲜露酿造酱油,北京永辉商业有限公司丰台马家堡分公司,原国家食药总局,合格,2015-05-26,,500mL/瓶,,内蒙古万佳食品有限公司,内蒙古乌兰浩特工业经济开发区中央大路11号,北京永辉商业有限公司丰台马家堡分公司,,原国家食药总局,,2015-05-26,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=397324
调味品-->酱油,老抽酱油 酿造酱油,乐天超市有限公司北京公益西桥店,原国家食药总局,合格,2015-05-26,,500ml/瓶,,北京市老才臣食品有限公司,北京市平谷区兴谷经济开发区5号区,乐天超市有限公司北京公益西桥店,,原国家食药总局,,2015-05-26,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=397353
调味品-->酱油,草菇酱油 酿造酱油,乐天超市有限公司北京公益西桥店,原国家食药总局,合格,2015-05-26,,500毫升/瓶,,北京市老才臣食品有限公司,北京市平谷区兴谷经济开发区5号区,乐天超市有限公司北京公益西桥店,,原国家食药总局,,2015-05-26,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=397354
调味品-->酱油,铁强化酿造酱油,乐天超市有限公司北京公益西桥店,原国家食药总局,合格,2015-05-26,,1升/瓶,,北京和田宽食品有限公司,北京市顺义区北小营镇府前街22号,乐天超市有限公司北京公益西桥店,,原国家食药总局,,2015-05-26,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=397355
调味品-->酱油,黄豆酱油﹒酿造酱油,乐天超市有限公司北京公益西桥店,原国家食药总局,合格,2015-05-26,,1L/瓶,,北京市老才臣食品有限公司,北京市平谷区兴谷经济开发区5号区,乐天超市有限公司北京公益西桥店,,原国家食药总局,,2015-05-26,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=397356
调味品-->酱油,味达美味极鲜酱油(酿造酱油）,北京永辉商业有限公司丰台马家堡分公司,原国家食药总局,合格,2015-05-26,,500mL/瓶,,烟台欣和味达美食品有限公司,烟台开发区金沙江路169号,北京永辉商业有限公司丰台马家堡分公司,,原国家食药总局,,2015-05-26,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=397322
调味品-->酱油,欣和遵循自然原酿酱油（12.5）酿造酱油,乐天超市有限公司北京公益西桥店,原国家食药总局,合格,2015-05-26,,500ml/瓶,,烟台欣和味达美食品有限公司,烟台开发区金沙江路169号,乐天超市有限公司北京公益西桥店,,原国家食药总局,,2015-05-26,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=397357
调味品-->酱油,生抽酱油 酿造酱油,乐天超市有限公司北京公益西桥店,原国家食药总局,合格,2015-05-26,,500ml/瓶,,北京市老才臣食品有限公司,北京市平谷区兴谷经济开发区5号区,乐天超市有限公司北京公益西桥店,,原国家食药总局,,2015-05-26,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=397358
调味品-->酱油,袋装珍极酿造酱油（烹调和佐餐兼用型）,正定县瑞天大厦超市华安店,原国家食药总局,合格,2015-05-26,,380ml/袋,,统万珍极食品有限公司,河北省石家庄市广安大街34号天利商务大厦,正定县瑞天大厦超市华安店,,原国家食药总局,,2015-05-26,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=397363
调味品-->酱油,一品鲜特级酱油(酿造酱油）（李锦記）,北京沃尔玛百货有限公司知春路分店,原国家食药总局,合格,2015-05-26,,500毫升/瓶,,李锦记（新会）食品有限公司,广东省江门市新会区七堡工贸城北区一号至二号,北京沃尔玛百货有限公司知春路分店,,原国家食药总局,,2015-05-26,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=397317
调味品-->酱油,海天酱油老抽王（酿造酱油）,北京沃尔玛百货有限公司知春路分店,原国家食药总局,合格,2015-05-26,,500ml/瓶,,佛山市海天（高明）调味食品有限公司,广东省佛山市高明区沧江工业园东园,北京沃尔玛百货有限公司知春路分店,,原国家食药总局,,2015-05-26,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=397319
调味品-->酱油,老抽王酿造酱油,高彩侠,原国家食药总局,不合格,2015-05-26,,800ML/瓶,古坛,咸阳港旗调味品有限公司,陕西礼泉石潭镇,高彩侠,咸阳市礼泉县石潭镇,原国家食药总局,,2015-05-26,氨基酸态氮,0.23g/100mL,≥0.40g/100mL,核查处置，依法立案查处，并责令违法生产经营企业及时采取下架、召回不合格产品等措施，防控食品安全风险,不合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=78757
调味品-->酱油,薄盐生抽（酿造酱油）（李锦记）,北京沃尔玛百货有限公司知春路分店,原国家食药总局,合格,2015-05-26,,500毫升/瓶,,李锦记（新会）食品有限公司,广东省江门市新会区七堡工贸城北区一号至二号,北京沃尔玛百货有限公司知春路分店,,原国家食药总局,,2015-05-26,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=397318
调味品-->酱油,黄豆酱油,曲阜市孔磨坊食品有限公司,山东市场监管局,合格,2015-06-02,,800mL/瓶,,曲阜市孔磨坊食品有限公司,曲阜经济开发区西区长春路北侧,曲阜市孔磨坊食品有限公司,曲阜经济开发区西区长春路北侧,山东市场监管局,,2015-06-02,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=405346
调味品-->酱油,老抽酱油,日照市友谊商店有限公司秦皇岛路超市,山东市场监管局,合格,2015-06-02,,350ml/包,,佛山市海天（高明）调味食品有限公司,广东省佛山市高明区沧江工业园东园,日照市友谊商店有限公司秦皇岛路超市,日照市开发区秦皇岛路东段,山东市场监管局,,2015-06-02,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=404796
调味品-->酱油,玉兔酱油,日照日百商业有限公司新玛特购物中心莒县店,山东市场监管局,合格,2015-06-02,,350ml/包,,山东省玉兔食品有限责任公司,山东省周村经济开发区丝绸路1688号,日照日百商业有限公司新玛特购物中心莒县店,日照市莒县莒州路以东振兴路以南,山东市场监管局,,2015-06-02,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=404783
调味品-->酱油,味极鲜酱油,日照市岚山区岚北酒家,山东市场监管局,合格,2015-06-02,,1L/瓶,,烟台欣和企业食品有限公司,烟台经济开发区成都大街15号,日照市岚山区岚北酒家,日照市岚山区岚山头周家庄子,山东市场监管局,,2015-06-02,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=404782
调味品-->酱油,鲁味鲜酱油,山东巧媳妇食品集团有限公司,山东市场监管局,合格,2015-06-02,,2L/瓶,,山东巧媳妇食品集团有限公司,山东省淄博市齐城农业高新技术开发区南路东段,山东巧媳妇食品集团有限公司,山东省淄博市齐城农业高新技术开发区南路东段,山东市场监管局,,2015-06-02,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=405345
调味品-->酱油,黄豆原汁,威海欣源调味品有限公司,山东市场监管局,合格,2015-06-02,,800mL/瓶,,威海欣源调味品有限公司,文登市经济开发区文昌路中段东路,威海欣源调味品有限公司,文登市经济开发区文昌路中段东路,山东市场监管局,,2015-06-02,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=405347
调味品-->酱油,味极鲜酱油,日照市岚山区小港海鲜城,山东市场监管局,合格,2015-06-02,,1L/瓶,,烟台欣和企业食品有限公司,烟台经济开发区成都大街15号,日照市岚山区小港海鲜城,日照市岚山区岚山头街道圣岚路岚阳路西,山东市场监管局,,2015-06-02,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=404781
调味品-->酱油,李锦记蒸鱼豉油（酿造酱油）,济宁市长清区长香源大酒店,山东市场监管局,合格,2015-06-02,,410ml/瓶,,李锦记（新会）食品有限公司,广东省江门市新会区七堡工贸城北区一号至二号,济宁市长清区长香源大酒店,长清区平安街道办事处石庄村,山东市场监管局,,2015-06-02,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=404797
调味品-->酱油,浓香酱油,日照日百商业有限公司新玛特购物中心莒县店,山东市场监管局,合格,2015-06-02,,260ml/包,,富氏食品（中国）有限公司,寿光市稻田镇（王望维高路北侧）,日照日百商业有限公司新玛特购物中心莒县店,日照市莒县莒州路以东振兴路以南,山东市场监管局,,2015-06-02,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=404784
调味品-->酱油,黄豆酱油,日照日百商业有限公司新玛特购物中心莒县店,山东市场监管局,合格,2015-06-02,,260ml/包,,山东省玉兔食品有限公司,山东省周村经济开发区丝绸路1688号,日照日百商业有限公司新玛特购物中心莒县店,日照市莒县莒州路以东振兴路以南,山东市场监管局,,2015-06-02,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=404785
调味品-->酱油,味达美味极鲜酱油,日照农夫田歌生态农业科技有限公司书馨苑店,山东市场监管局,合格,2015-06-02,,500ml/瓶,,烟台欣和味达美食品有限公司,烟台开发区金沙江路16号,日照农夫田歌生态农业科技有限公司书馨苑店,日照市东港区山海天路南段书馨苑小区沿街,山东市场监管局,,2015-06-02,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=404786
调味品-->酱油,餐餐酱油,日照市东港区杜家调料店,山东市场监管局,合格,2015-06-02,,260ml /袋,,山东省巧媳妇食品有限公司,淄博市齐城农业高新技术开发区南路东段,日照市东港区杜家调料店,日照市东港区金阳农贸中心副食商场南1号,山东市场监管局,,2015-06-02,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=404788
调味品-->酱油,黄豆酱油,日照市东港区王家调料店,山东市场监管局,合格,2015-06-02,,800ml /瓶,,济宁市欣和食品有限公司,济宁市任城区八里营开发区,日照市东港区王家调料店,日照市东港区金阳农贸中心,山东市场监管局,,2015-06-02,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=404789
调味品-->酱油,海天酱油草菇老抽,日照市东港区杜家调料店,山东市场监管局,合格,2015-06-02,,500ml/瓶,,佛山市海天（高明）调味食品有限公司,广东省佛山市高明区沧江工业园东园,日照市东港区杜家调料店,日照市东港区金阳农贸中心副食商场南1号,山东市场监管局,,2015-06-02,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=404787
调味品-->酱油,豆香酱油,日照市东港区昌伟调料店,山东市场监管局,合格,2015-06-02,,500ml/瓶,,山东省巧媳妇食品有限公司,淄博市齐城农业高新技术开发区南路东段,日照市东港区昌伟调料店,日照市东港区兴海路北侧正阳路市场,山东市场监管局,,2015-06-02,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=404790
调味品-->酱油,海天酱油,日照市东港区昌伟调料店,山东市场监管局,合格,2015-06-02,,500ml/瓶,,佛山市海天（高明）调味食品有限公司,广东省佛山市高明区沧江工业园东园,日照市东港区昌伟调料店,日照市东港区兴海路北侧正阳路市场,山东市场监管局,,2015-06-02,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=404791
调味品-->酱油,黄豆酱油,日照市东港区志军肉食店,山东市场监管局,合格,2015-06-02,,800ml/瓶,,山东十笏园食品有限公司,山东省潍坊市寒亭区寒清路中段,日照市东港区志军肉食店,日照市东港区兴海路北侧正阳路市场,山东市场监管局,,2015-06-02,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=404792
调味品-->酱油,营养铁酱油,日照市友谊商店有限公司秦皇岛路超市,山东市场监管局,合格,2015-06-02,,350ml/包,,山东省玉兔食品有限责任公司,山东省周村经济开发区丝绸路1688号,日照市友谊商店有限公司秦皇岛路超市,日照市开发区秦皇岛路东段,山东市场监管局,,2015-06-02,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=404794
调味品-->酱油,原汁酱油,日照市友谊商店有限公司秦皇岛路超市,山东市场监管局,合格,2015-06-02,,350ml/包,,山东省巧媳妇食品有限公司,淄博市齐城农业高新技术开发区南路东段,日照市友谊商店有限公司秦皇岛路超市,日照市开发区秦皇岛路东段,山东市场监管局,,2015-06-02,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=404795
调味品-->酱油,味极鲜酱油,日照市裕源酿造有限公司,山东市场监管局,合格,2015-06-02,,1L/瓶,,日照市裕源酿造有限公司,日照市高科园（滨州路南科技路西）,日照市裕源酿造有限公司,日照市高科园（滨州路南科技路西）,山东市场监管局,,2015-06-02,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=404793
调味品-->酱油,味极鲜酱油,岚山一品好海鲜快餐店,山东市场监管局,合格,2015-06-02,,1L/瓶,,烟台欣和企业食品有限公司,烟台经济开发区成都大街15号,岚山一品好海鲜快餐店,日照市岚山区岚山街道环海路,山东市场监管局,,2015-06-02,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=404780
调味品-->酱油,自然鲜酱油,山东聊城振华量贩超市有限公司兴华西店,山东市场监管局,合格,2015-06-02,,160ml/瓶,,山东鲁花生物科技有限公司,莱阳经济开发区雁荡路,山东聊城振华量贩超市有限公司兴华西店,聊城市兴华西路桥东富贵花园,山东市场监管局,,2015-06-02,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=404770
调味品-->酱油,崑嵛天香味极鲜酱油,威海天香酿造有限公司,山东市场监管局,合格,2015-06-02,,350ml/袋,,威海天香酿造有限公司,威海市文登市文登营镇保得路东首,威海天香酿造有限公司,威海市文登市文登营镇保得路东首,山东市场监管局,,2015-06-02,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=404774
调味品-->酱油,老抽豉油,曲阜市宝丰便民超市,山东市场监管局,合格,2015-06-02,,800ml/瓶,,佛山市海天（高明）调味食品有限公司,广东省佛山市高明区沧江工业园东园,曲阜市宝丰便民超市,济宁市曲阜市有朋镇路南,山东市场监管局,,2015-06-02,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=404768
调味品-->酱油,巧媳妇原汁酱油,济宁银座商城有限公司嘉祥分公司,山东市场监管局,合格,2015-06-02,,350ml/袋,,山东省巧媳妇食品集团有限公司,淄博市齐城农业高新技术开发区南路,济宁银座商城有限公司嘉祥分公司,济宁市嘉祥县呈祥中段路南,山东市场监管局,,2015-06-02,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=404771
调味品-->酱油,凉拌酱油（酿造酱油）,山东聊城振华量贩超市有限公司兴华西店,山东市场监管局,合格,2015-06-02,,500ml/瓶,,北京市老才臣食品有限公司,北京市平谷区兴谷经济开发区5号区,山东聊城振华量贩超市有限公司兴华西店,聊城市兴华西路桥东富贵花园,山东市场监管局,,2015-06-02,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=404769
调味品-->酱油,酿造酱油（非即食）,兖州新合作白意商贸有限公司曲阜百意曲师大连锁店,山东市场监管局,合格,2015-06-02,,净含量：380ml,,江苏恒顺醋业股份有限公司,江苏省镇江市丹徒新城广园路66号,兖州新合作白意商贸有限公司曲阜百意曲师大连锁店,济宁曲阜曲师大,山东市场监管局,,2015-06-02,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=404773
调味品-->酱油,味极鲜酱油,嘉祥县萌山高中食堂,山东市场监管局,合格,2015-06-02,,1L/瓶,,烟台欣和企业食品有限公司,烟台经济技术开发区成都大街15号264006,嘉祥县萌山高中食堂,济宁市嘉祥县城南街,山东市场监管局,,2015-06-02,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=404772
调味品-->酱油,味达美味极鲜酱油,利群集团胶州购物广场有限公司,山东市场监管局,合格,2015-06-02,,500ml/瓶,,烟台欣和企业食品有限公司,烟台开发区金沙江路169号,利群集团胶州购物广场有限公司,青岛市胶州市宁波路以西澳门路以南,山东市场监管局,,2015-06-02,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=404775
调味品-->酱油,浓香酱油,临邑县开发区朱坊商店,山东市场监管局,合格,2015-06-02,,300ml/袋,,潍坊利全食品有限公司,潍坊市潍城区花家工业园106号,临邑县开发区朱坊商店,德州市临邑县恒源街道办事处朱家坊村,山东市场监管局,,2015-06-02,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=404776
调味品-->酱油,玉兔原汁酱油,日照银座商城有限公司五莲分公司,山东市场监管局,合格,2015-06-02,,350ml/包,,山东玉兔食品有限责任公司,山东省周村经济开发区丝绸路1688号,日照银座商城有限公司五莲分公司,日照市五莲县富强路与北京路交汇处,山东市场监管局,,2015-06-02,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=404777
调味品-->酱油,黄豆酱油,日照市岚山海州宾馆,山东市场监管局,合格,2015-06-02,,800ml/瓶,,山东省玉兔食品有限责任公司,山东省周村经济开发区丝绸路1688号,日照市岚山海州宾馆,日照市岚山区岚山头圣岗路,山东市场监管局,,2015-06-02,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=404778
调味品-->酱油,黄豆酱油,日照市岚山区真味海鲜餐馆,山东市场监管局,合格,2015-06-02,,260ml/包,,山东省玉兔食品有责任限公司,山东省周村经济开发区丝绸路1689号,日照市岚山区真味海鲜餐馆,日照市岚山区岚山街头道岗阳路,山东市场监管局,,2015-06-02,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=404779
调味品-->酱油,老抽酱油,山东泗水天昊食品有限公司,山东市场监管局,合格,2015-06-02,,800ml/瓶,,山东泗水天昊食品有限公司,泗水县大黄沟乡东崇义村,山东泗水天昊食品有限公司,济宁市泗水县大黄沟乡,山东市场监管局,,2015-06-02,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=404762
调味品-->酱油,巧媳妇餐餐酱油,泗水县苗馆镇李刚超市,山东市场监管局,合格,2015-06-02,,260ml/袋,,山东巧媳妇食品集团有限公司,菏泽市牡丹区工业园兰州路北段,泗水县苗馆镇李刚超市,济宁市泗水县苗馆镇,山东市场监管局,,2015-06-02,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=404761
调味品-->酱油,味达美味极鲜酱油,宁津县金都大酒店,山东市场监管局,合格,2015-06-02,,300ml/瓶,,烟台欣和味达美食品有限公司,烟台开发区金沙江路169号,宁津县金都大酒店,德州市宁津县西外环路,山东市场监管局,,2015-06-02,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=404763
调味品-->酱油,酱油（原汁鲜味酱油）,金乡县金乡镇金城酒店,山东市场监管局,合格,2015-06-02,,20kg/桶（散装）,,山东玉堂酱园有限责任公司,济宁市济邹路1号,金乡县金乡镇金城酒店,济宁市金乡县金乡,山东市场监管局,,2015-06-02,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=404765
